time,temperature(°C),humidity(%),cloudcover(%),windspeed(km/h),irradiance(W/m²),solar_generation_kwh,wind_turbine_generation_kwh
2024-04-11 00:00:00,10.5,93,0,15.5,0.0,0.0,1.5
2024-04-11 01:00:00,10.4,93,0,14.7,0.0,0.0,1.41
2024-04-11 02:00:00,10.4,93,0,12.8,0.0,0.0,0.84
2024-04-11 03:00:00,10.3,94,0,10.8,0.0,0.0,0.24
2024-04-11 04:00:00,10.8,97,90,12.7,0.0,0.0,0.81
2024-04-11 05:00:00,11.0,96,32,11.9,0.0,0.0,0.57
2024-04-11 06:00:00,10.8,96,22,9.7,0.0,0.0,0.0
2024-04-11 07:00:00,10.8,96,90,8.3,2.5,0.01,0.0
2024-04-11 08:00:00,12.0,91,80,14.1,41.7,0.14,1.23
2024-04-11 09:00:00,13.8,80,13,13.2,78.4,0.28,0.96
2024-04-11 10:00:00,15.7,77,4,11.9,368.9,1.29,0.57
2024-04-11 11:00:00,17.5,70,0,16.7,535.1,1.6,1.5
2024-04-11 12:00:00,18.5,64,0,18.8,641.0,1.6,1.5
2024-04-11 13:00:00,19.2,61,0,18.9,682.7,1.6,1.5
2024-04-11 14:00:00,19.4,60,0,21.2,668.1,1.6,1.59
2024-04-11 15:00:00,19.3,59,0,21.9,598.9,1.6,1.64
2024-04-11 16:00:00,19.4,53,0,20.4,489.3,1.6,1.53
2024-04-11 17:00:00,18.1,61,0,20.9,336.7,1.21,1.57
2024-04-11 18:00:00,16.5,70,0,20.1,173.8,0.62,1.51
2024-04-11 19:00:00,15.1,78,0,18.1,40.4,0.14,1.5
2024-04-11 20:00:00,13.4,87,0,18.0,0.0,0.0,1.5
2024-04-11 21:00:00,12.7,91,0,17.4,0.0,0.0,1.5
2024-04-11 22:00:00,12.4,93,0,17.6,0.0,0.0,1.5
2024-04-11 23:00:00,12.1,94,0,18.0,0.0,0.0,1.5
2024-04-12 00:00:00,12.1,94,0,16.1,0.0,0.0,1.5
2024-04-12 01:00:00,11.9,94,0,14.3,0.0,0.0,1.29
2024-04-12 02:00:00,11.8,94,0,12.9,0.0,0.0,0.87
2024-04-12 03:00:00,11.7,94,3,13.5,0.0,0.0,01.05
2024-04-12 04:00:00,12.2,92,13,11.3,0.0,0.0,0.39
2024-04-12 05:00:00,12.0,93,12,11.6,0.0,0.0,0.48
2024-04-12 06:00:00,12.0,94,0,13.7,0.0,0.0,1.11
2024-04-12 07:00:00,12.0,94,1,14.1,2.4,0.01,1.23
2024-04-12 08:00:00,13.5,90,0,14.5,81.1,0.28,1.35
2024-04-12 09:00:00,15.7,82,0,14.1,239.5,0.83,1.23
2024-04-12 10:00:00,17.8,73,2,15.5,403.8,1.42,1.5
2024-04-12 11:00:00,19.4,64,0,18.3,542.3,1.6,1.5
2024-04-12 12:00:00,20.2,56,0,20.3,641.8,1.6,1.52
2024-04-12 13:00:00,20.9,51,0,21.3,687.6,1.6,1.6
2024-04-12 14:00:00,20.9,52,0,21.8,673.0,1.6,1.64
2024-04-12 15:00:00,20.4,54,0,21.7,600.9,1.6,1.63
2024-04-12 16:00:00,20.1,53,0,18.5,484.9,1.6,1.5
2024-04-12 17:00:00,19.5,56,0,17.8,335.2,1.21,1.5
2024-04-12 18:00:00,18.0,63,0,17.8,175.0,0.63,1.5
2024-04-12 19:00:00,15.9,75,0,17.2,42.0,0.15,1.5
2024-04-12 20:00:00,14.1,86,0,16.8,0.0,0.0,1.5
2024-04-12 21:00:00,13.1,93,1,18.0,0.0,0.0,1.5
2024-04-12 22:00:00,12.9,95,4,17.8,0.0,0.0,1.5
2024-04-12 23:00:00,12.7,95,1,16.7,0.0,0.0,1.5
2024-04-13 00:00:00,12.5,94,0,13.5,0.0,0.0,01.05
2024-04-13 01:00:00,12.3,94,0,12.2,0.0,0.0,0.66
2024-04-13 02:00:00,12.2,94,0,12.4,0.0,0.0,0.72
2024-04-13 03:00:00,12.1,95,0,13.1,0.0,0.0,0.93
2024-04-13 04:00:00,12.4,95,0,11.9,0.0,0.0,0.57
2024-04-13 05:00:00,12.3,95,8,10.9,0.0,0.0,0.27
2024-04-13 06:00:00,12.1,96,35,9.8,0.0,0.0,0.0
2024-04-13 07:00:00,12.3,97,41,10.4,2.4,0.01,0.12
2024-04-13 08:00:00,13.4,93,4,11.7,63.7,0.22,0.51
2024-04-13 09:00:00,15.4,87,1,9.5,199.2,0.68,0.0
2024-04-13 10:00:00,17.7,75,0,12.1,411.3,1.44,0.63
2024-04-13 11:00:00,19.5,63,0,14.6,549.5,1.6,1.38
2024-04-13 12:00:00,20.7,57,2,13.1,637.3,1.6,0.93
2024-04-13 13:00:00,21.0,56,1,13.3,670.3,1.6,0.99
2024-04-13 14:00:00,21.1,54,1,15.8,659.2,1.6,1.5
2024-04-13 15:00:00,20.7,54,0,20.3,590.5,1.6,1.52
2024-04-13 16:00:00,20.0,55,0,19.1,484.2,1.6,1.5
2024-04-13 17:00:00,19.1,55,0,18.3,338.1,1.22,1.5
2024-04-13 18:00:00,18.0,56,0,16.2,178.5,0.65,1.5
2024-04-13 19:00:00,16.5,65,1,11.0,44.2,0.16,0.3
2024-04-13 20:00:00,14.5,74,2,8.2,0.0,0.0,0.0
2024-04-13 21:00:00,13.1,82,29,7.2,0.0,0.0,0.0
2024-04-13 22:00:00,12.3,87,28,5.8,0.0,0.0,0.0
2024-04-13 23:00:00,12.3,86,2,11.2,0.0,0.0,0.36
2024-04-14 00:00:00,12.2,84,1,12.3,0.0,0.0,0.69
2024-04-14 01:00:00,11.6,88,3,9.4,0.0,0.0,0.0
2024-04-14 02:00:00,11.1,91,6,9.4,0.0,0.0,0.0
2024-04-14 03:00:00,11.0,89,1,10.1,0.0,0.0,0.03
2024-04-14 04:00:00,10.4,89,1,8.6,0.0,0.0,0.0
2024-04-14 05:00:00,9.8,90,0,6.7,0.0,0.0,0.0
2024-04-14 06:00:00,9.2,91,0,6.9,0.0,0.0,0.0
2024-04-14 07:00:00,9.7,91,0,5.4,4.7,0.02,0.0
2024-04-14 08:00:00,12.4,84,1,5.0,91.6,0.32,0.0
2024-04-14 09:00:00,14.8,80,0,1.5,253.0,0.89,0.0
2024-04-14 10:00:00,16.7,68,14,2.2,417.6,1.49,0.0
2024-04-14 11:00:00,18.1,64,5,3.6,547.0,1.6,0.0
2024-04-14 12:00:00,19.1,64,0,4.8,629.8,1.6,0.0
2024-04-14 13:00:00,20.0,65,4,6.4,688.4,1.6,0.0
2024-04-14 14:00:00,20.6,65,6,7.2,659.2,1.6,0.0
2024-04-14 15:00:00,20.9,64,1,8.9,561.1,1.6,0.0
2024-04-14 16:00:00,21.9,58,8,4.3,461.5,1.6,0.0
2024-04-14 17:00:00,21.6,62,5,4.5,331.5,1.17,0.0
2024-04-14 18:00:00,21.1,66,0,3.1,179.0,0.63,0.0
2024-04-14 19:00:00,19.8,76,0,3.5,45.3,0.16,0.0
2024-04-14 20:00:00,17.7,58,0,7.1,0.0,0.0,0.0
2024-04-14 21:00:00,16.3,56,0,6.9,0.0,0.0,0.0
2024-04-14 22:00:00,14.3,70,9,8.6,0.0,0.0,0.0
2024-04-14 23:00:00,13.7,77,5,7.0,0.0,0.0,0.0
2024-04-15 00:00:00,12.6,85,2,9.0,0.0,0.0,0.0
2024-04-15 01:00:00,14.8,73,1,6.5,0.0,0.0,0.0
2024-04-15 02:00:00,14.8,71,2,6.0,0.0,0.0,0.0
2024-04-15 03:00:00,14.9,69,0,5.2,0.0,0.0,0.0
2024-04-15 04:00:00,10.9,88,1,10.2,0.0,0.0,0.06
2024-04-15 05:00:00,11.0,87,0,9.4,0.0,0.0,0.0
2024-04-15 06:00:00,10.7,88,2,10.5,0.0,0.0,0.15
2024-04-15 07:00:00,12.2,87,16,6.5,4.7,0.02,0.0
2024-04-15 08:00:00,14.5,81,4,9.7,93.8,0.33,0.0
2024-04-15 09:00:00,16.1,74,0,9.4,258.6,0.91,0.0
2024-04-15 10:00:00,17.4,67,0,9.9,428.5,1.52,0.0
2024-04-15 11:00:00,18.4,63,0,11.1,568.3,1.6,0.33
2024-04-15 12:00:00,19.4,60,0,11.9,661.9,1.6,0.57
2024-04-15 13:00:00,20.4,56,0,12.3,704.5,1.6,0.69
2024-04-15 14:00:00,21.2,53,0,12.1,690.6,1.6,0.63
2024-04-15 15:00:00,21.7,50,0,11.0,621.1,1.6,0.3
2024-04-15 16:00:00,22.6,47,0,10.0,503.7,1.6,0.0
2024-04-15 17:00:00,22.5,45,0,9.1,353.4,1.29,0.0
2024-04-15 18:00:00,21.7,49,3,7.2,191.1,0.69,0.0
2024-04-15 19:00:00,19.4,62,6,4.8,50.4,0.18,0.0
2024-04-15 20:00:00,16.2,66,8,6.8,0.0,0.0,0.0
2024-04-15 21:00:00,16.0,62,29,8.0,0.0,0.0,0.0
2024-04-15 22:00:00,15.2,65,29,8.7,0.0,0.0,0.0
2024-04-15 23:00:00,14.7,67,0,8.8,0.0,0.0,0.0
2024-04-16 00:00:00,15.6,63,0,9.3,0.0,0.0,0.0
2024-04-16 01:00:00,14.0,74,0,9.8,0.0,0.0,0.0
2024-04-16 02:00:00,13.0,81,28,11.6,0.0,0.0,0.48
2024-04-16 03:00:00,13.3,82,0,11.3,0.0,0.0,0.39
2024-04-16 04:00:00,15.2,80,0,10.7,0.0,0.0,0.21
2024-04-16 05:00:00,14.5,84,0,9.4,0.0,0.0,0.0
2024-04-16 06:00:00,14.2,84,0,9.4,0.0,0.0,0.0
2024-04-16 07:00:00,13.8,83,0,7.6,7.0,0.02,0.0
2024-04-16 08:00:00,17.0,72,0,10.5,103.4,0.36,0.15
2024-04-16 09:00:00,19.2,64,0,11.9,272.7,0.97,0.57
2024-04-16 10:00:00,20.5,56,1,16.2,442.7,1.59,1.5
2024-04-16 11:00:00,21.5,52,0,18.7,581.0,1.6,1.5
2024-04-16 12:00:00,22.4,52,0,17.4,676.3,1.6,1.5
2024-04-16 13:00:00,23.4,50,27,15.5,716.5,1.6,1.5
2024-04-16 14:00:00,24.2,46,27,16.3,655.2,1.6,1.5
2024-04-16 15:00:00,24.8,46,2,15.6,569.8,1.6,1.5
2024-04-16 16:00:00,26.0,42,30,17.9,474.7,1.6,1.5
2024-04-16 17:00:00,25.8,43,29,16.3,290.6,01.05,1.5
2024-04-16 18:00:00,25.1,47,38,11.5,163.4,0.59,0.45
2024-04-16 19:00:00,22.8,46,37,14.4,31.2,0.11,1.32
2024-04-16 20:00:00,20.6,52,31,15.6,0.0,0.0,1.5
2024-04-16 21:00:00,20.1,56,72,17.6,0.0,0.0,1.5
2024-04-16 22:00:00,20.7,48,65,21.6,0.0,0.0,1.62
2024-04-16 23:00:00,19.7,42,55,21.4,0.0,0.0,1.6
2024-04-17 00:00:00,18.6,51,42,18.1,0.0,0.0,1.5
2024-04-17 01:00:00,19.1,48,75,21.4,0.0,0.0,1.6
2024-04-17 02:00:00,20.1,40,89,32.0,0.0,0.0,2.4
2024-04-17 03:00:00,18.8,49,69,31.7,0.0,0.0,2.38
2024-04-17 04:00:00,18.5,58,37,12.7,0.0,0.0,0.81
2024-04-17 05:00:00,18.7,52,70,21.2,0.0,0.0,1.59
2024-04-17 06:00:00,17.9,59,59,17.4,0.0,0.0,1.5
2024-04-17 07:00:00,18.2,55,35,26.1,2.3,0.01,1.96
2024-04-17 08:00:00,18.9,57,41,24.1,23.5,0.08,1.81
2024-04-17 09:00:00,19.2,60,60,22.1,25.7,0.09,1.66
2024-04-17 10:00:00,19.3,59,89,25.1,155.4,0.56,1.88
2024-04-17 11:00:00,18.5,64,66,11.9,30.3,0.11,0.57
2024-04-17 12:00:00,20.1,57,31,12.2,61.6,0.22,0.66
2024-04-17 13:00:00,21.4,51,3,12.4,213.5,0.77,0.72
2024-04-17 14:00:00,22.4,47,1,8.9,710.2,1.6,0.0
2024-04-17 15:00:00,23.3,44,31,7.3,633.6,1.6,0.0
2024-04-17 16:00:00,24.5,44,79,13.8,306.5,1.11,1.14
2024-04-17 17:00:00,23.3,47,80,10.2,9.5,0.03,0.06
2024-04-17 18:00:00,23.4,47,90,9.1,36.8,0.13,0.0
2024-04-17 19:00:00,22.0,46,49,7.8,0.0,0.0,0.0
2024-04-17 20:00:00,19.8,57,58,4.7,0.0,0.0,0.0
2024-04-17 21:00:00,17.8,59,46,6.0,0.0,0.0,0.0
2024-04-17 22:00:00,17.0,65,50,5.2,0.0,0.0,0.0
2024-04-17 23:00:00,18.0,56,55,12.3,0.0,0.0,0.69
2024-04-18 00:00:00,17.7,60,34,20.5,0.0,0.0,1.54
2024-04-18 01:00:00,17.7,63,53,11.6,0.0,0.0,0.48
2024-04-18 02:00:00,17.5,64,11,15.2,0.0,0.0,1.5
2024-04-18 03:00:00,17.1,64,16,15.8,0.0,0.0,1.5
2024-04-18 04:00:00,16.3,70,1,2.5,0.0,0.0,0.0
2024-04-18 05:00:00,15.3,73,14,8.8,0.0,0.0,0.0
2024-04-18 06:00:00,13.7,85,25,7.2,0.0,0.0,0.0
2024-04-18 07:00:00,14.5,83,57,15.3,4.6,0.02,1.5
2024-04-18 08:00:00,15.7,81,95,12.2,46.6,0.16,0.66
2024-04-18 09:00:00,17.0,75,28,20.9,167.5,0.59,1.57
2024-04-18 10:00:00,18.1,70,40,24.1,342.1,1.21,1.81
2024-04-18 11:00:00,18.9,68,34,26.9,391.2,1.38,02.02
2024-04-18 12:00:00,19.1,74,44,20.4,446.4,1.55,1.53
2024-04-18 13:00:00,18.3,77,79,14.0,309.6,01.07,1.2
2024-04-18 14:00:00,16.4,72,36,20.9,259.3,0.92,1.57
2024-04-18 15:00:00,16.7,71,9,19.5,309.2,01.09,1.5
2024-04-18 16:00:00,17.1,69,27,14.2,302.0,01.07,1.26
2024-04-18 17:00:00,16.8,70,36,10.5,260.7,0.92,0.15
2024-04-18 18:00:00,16.5,70,36,8.7,131.1,0.47,0.0
2024-04-18 19:00:00,15.4,73,23,12.4,34.3,0.12,0.72
2024-04-18 20:00:00,13.9,78,16,12.5,0.0,0.0,0.75
2024-04-18 21:00:00,13.0,82,7,12.1,0.0,0.0,0.63
2024-04-18 22:00:00,12.5,85,7,12.4,0.0,0.0,0.72
2024-04-18 23:00:00,12.3,87,18,11.9,0.0,0.0,0.57
2024-04-19 00:00:00,11.8,90,46,13.9,0.0,0.0,1.17
2024-04-19 01:00:00,12.3,87,71,15.1,0.0,0.0,1.5
2024-04-19 02:00:00,12.8,83,75,12.5,0.0,0.0,0.75
2024-04-19 03:00:00,12.8,81,69,11.1,0.0,0.0,0.33
2024-04-19 04:00:00,12.7,90,67,4.7,0.0,0.0,0.0
2024-04-19 05:00:00,12.6,91,63,5.2,0.0,0.0,0.0
2024-04-19 06:00:00,12.7,92,70,5.2,0.0,0.0,0.0
2024-04-19 07:00:00,12.8,92,68,6.7,0.0,0.0,0.0
2024-04-19 08:00:00,13.0,94,43,8.9,0.0,0.0,0.0
2024-04-19 09:00:00,14.1,84,69,13.0,123.2,0.43,0.9
2024-04-19 10:00:00,14.2,79,68,15.3,2.3,0.01,1.5
2024-04-19 11:00:00,15.3,67,58,19.1,63.7,0.23,1.5
2024-04-19 12:00:00,16.3,62,69,19.4,366.0,1.32,1.5
2024-04-19 13:00:00,16.4,62,62,19.7,188.1,0.68,1.5
2024-04-19 14:00:00,16.4,63,61,21.2,241.6,0.87,1.59
2024-04-19 15:00:00,15.1,69,36,23.8,162.7,0.58,1.78
2024-04-19 16:00:00,13.7,78,94,21.9,53.1,0.19,1.64
2024-04-19 17:00:00,12.5,83,100,22.0,18.2,0.06,1.65
2024-04-19 18:00:00,12.7,83,75,24.4,67.6,0.24,1.83
2024-04-19 19:00:00,12.3,85,100,24.0,14.9,0.05,1.8
2024-04-19 20:00:00,12.0,88,55,22.1,0.0,0.0,1.66
2024-04-19 21:00:00,12.0,88,79,20.3,0.0,0.0,1.52
2024-04-19 22:00:00,12.1,87,100,21.4,0.0,0.0,1.6
2024-04-19 23:00:00,12.2,87,91,23.0,0.0,0.0,1.72
2024-04-20 00:00:00,12.3,87,84,21.9,0.0,0.0,1.64
2024-04-20 01:00:00,12.5,86,88,21.6,0.0,0.0,1.62
2024-04-20 02:00:00,12.6,87,86,23.7,0.0,0.0,1.78
2024-04-20 03:00:00,12.5,88,100,28.8,0.0,0.0,2.16
2024-04-20 04:00:00,12.8,89,100,29.9,0.0,0.0,2.24
2024-04-20 05:00:00,12.6,91,100,28.9,0.0,0.0,2.17
2024-04-20 06:00:00,12.7,91,100,32.8,0.0,0.0,2.46
2024-04-20 07:00:00,12.8,90,100,34.9,0.0,0.0,2.62
2024-04-20 08:00:00,13.1,90,100,32.1,0.0,0.0,2.41
2024-04-20 09:00:00,13.0,92,100,29.3,0.0,0.0,2.2
2024-04-20 10:00:00,13.4,92,100,26.8,0.0,0.0,02.01
2024-04-20 11:00:00,13.6,93,100,23.6,10.8,0.04,1.77
2024-04-20 12:00:00,13.9,90,100,19.6,8.3,0.03,1.5
2024-04-20 13:00:00,13.9,93,100,14.7,23.3,0.08,1.41
2024-04-20 14:00:00,14.2,88,100,13.7,1.0,0.0,1.11
2024-04-20 15:00:00,13.6,83,100,16.1,13.3,0.05,1.5
2024-04-20 16:00:00,14.1,76,92,24.7,16.5,0.06,1.85
2024-04-20 17:00:00,13.5,80,100,16.3,85.9,0.3,1.5
2024-04-20 18:00:00,12.1,88,100,30.6,7.9,0.03,2.3
2024-04-20 19:00:00,11.4,90,100,35.6,0.0,0.0,2.67
2024-04-20 20:00:00,10.8,88,100,29.4,0.0,0.0,2.2
2024-04-20 21:00:00,10.5,86,100,24.6,0.0,0.0,1.85
2024-04-20 22:00:00,10.4,85,72,21.4,0.0,0.0,1.6
2024-04-20 23:00:00,10.1,85,58,20.9,0.0,0.0,1.57
2024-04-21 00:00:00,10.1,85,18,19.5,0.0,0.0,1.5
2024-04-21 01:00:00,9.7,85,2,17.3,0.0,0.0,1.5
2024-04-21 02:00:00,9.1,85,5,15.4,0.0,0.0,1.5
2024-04-21 03:00:00,8.6,85,14,12.6,0.0,0.0,0.78
2024-04-21 04:00:00,9.1,82,4,7.7,0.0,0.0,0.0
2024-04-21 05:00:00,7.5,88,0,7.0,0.0,0.0,0.0
2024-04-21 06:00:00,6.7,89,0,8.9,0.0,0.0,0.0
2024-04-21 07:00:00,7.8,88,3,6.4,11.3,0.04,0.0
2024-04-21 08:00:00,10.3,81,11,2.3,112.7,0.4,0.0
2024-04-21 09:00:00,12.1,74,38,2.4,280.6,01.01,0.0
2024-04-21 10:00:00,13.2,72,25,4.2,247.3,0.89,0.0
2024-04-21 11:00:00,14.3,70,60,6.5,543.7,1.6,0.0
2024-04-21 12:00:00,14.0,69,1,6.6,114.6,0.41,0.0
2024-04-21 13:00:00,15.4,65,6,6.0,689.6,1.6,0.0
2024-04-21 14:00:00,16.2,60,2,6.9,665.9,1.6,0.0
2024-04-21 15:00:00,16.8,58,3,5.4,631.1,1.6,0.0
2024-04-21 16:00:00,17.2,57,15,5.6,503.9,1.6,0.0
2024-04-21 17:00:00,17.8,56,23,4.7,316.9,1.15,0.0
2024-04-21 18:00:00,18.0,55,29,2.8,159.5,0.58,0.0
2024-04-21 19:00:00,16.6,68,17,7.5,32.8,0.12,0.0
2024-04-21 20:00:00,14.8,74,2,14.0,0.0,0.0,1.2
2024-04-21 21:00:00,13.5,79,16,13.0,0.0,0.0,0.9
2024-04-21 22:00:00,12.8,81,20,9.7,0.0,0.0,0.0
2024-04-21 23:00:00,12.1,83,3,7.6,0.0,0.0,0.0
2024-04-22 00:00:00,12.4,80,3,10.2,0.0,0.0,0.06
2024-04-22 01:00:00,13.4,80,7,14.8,0.0,0.0,1.44
2024-04-22 02:00:00,14.9,68,2,23.6,0.0,0.0,1.77
2024-04-22 03:00:00,14.6,71,18,25.0,0.0,0.0,1.88
2024-04-22 04:00:00,14.4,81,32,15.9,0.0,0.0,1.5
2024-04-22 05:00:00,13.7,85,64,23.2,0.0,0.0,1.74
2024-04-22 06:00:00,14.2,84,18,21.3,0.0,0.0,1.6
2024-04-22 07:00:00,14.2,85,23,21.4,9.0,0.03,1.6
2024-04-22 08:00:00,14.8,85,35,21.6,92.2,0.32,1.62
2024-04-22 09:00:00,14.9,75,15,16.9,207.3,0.73,1.5
2024-04-22 10:00:00,15.8,66,4,15.9,379.1,1.36,1.5
2024-04-22 11:00:00,16.7,62,4,15.9,586.6,1.6,1.5
2024-04-22 12:00:00,17.6,60,12,13.8,682.3,1.6,1.14
2024-04-22 13:00:00,18.0,58,31,11.2,714.8,1.6,0.36
2024-04-22 14:00:00,18.1,58,39,9.0,601.1,1.6,0.0
2024-04-22 15:00:00,18.2,57,38,10.0,330.3,1.2,0.0
2024-04-22 16:00:00,18.3,58,78,13.0,326.3,1.18,0.9
2024-04-22 17:00:00,18.4,57,90,11.4,53.0,0.19,0.42
2024-04-22 18:00:00,17.9,65,90,3.3,1.6,0.01,0.0
2024-04-22 19:00:00,16.5,78,70,6.6,0.0,0.0,0.0
2024-04-22 20:00:00,14.7,83,90,9.2,0.0,0.0,0.0
2024-04-22 21:00:00,14.6,69,90,12.3,0.0,0.0,0.69
2024-04-22 22:00:00,14.3,70,90,12.2,0.0,0.0,0.66
2024-04-22 23:00:00,14.1,72,89,12.4,0.0,0.0,0.72
2024-04-23 00:00:00,13.7,73,68,12.2,0.0,0.0,0.66
2024-04-23 01:00:00,13.6,70,85,14.4,0.0,0.0,1.32
2024-04-23 02:00:00,14.1,67,46,17.7,0.0,0.0,1.5
2024-04-23 03:00:00,13.7,69,76,17.6,0.0,0.0,1.5
2024-04-23 04:00:00,13.7,76,69,14.5,0.0,0.0,1.35
2024-04-23 05:00:00,13.6,78,86,17.5,0.0,0.0,1.5
2024-04-23 06:00:00,13.4,80,88,19.0,0.0,0.0,1.5
2024-04-23 07:00:00,13.6,82,89,17.9,0.0,0.0,1.5
2024-04-23 08:00:00,13.9,80,90,23.9,0.0,0.0,1.79
2024-04-23 09:00:00,14.4,81,85,19.4,8.5,0.03,1.5
2024-04-23 10:00:00,15.0,81,90,24.0,14.7,0.05,1.8
2024-04-23 11:00:00,17.0,73,89,25.6,159.5,0.56,1.92
2024-04-23 12:00:00,18.7,69,32,24.5,209.3,0.74,1.84
2024-04-23 13:00:00,20.9,64,41,25.5,448.8,1.58,1.91
2024-04-23 14:00:00,21.7,61,36,22.1,277.0,0.98,1.66
2024-04-23 15:00:00,20.5,65,48,20.6,144.7,0.51,1.55
2024-04-23 16:00:00,20.2,65,67,21.1,478.6,1.6,1.58
2024-04-23 17:00:00,18.6,69,89,21.7,147.0,0.52,1.63
2024-04-23 18:00:00,17.1,74,88,20.4,12.7,0.04,1.53
2024-04-23 19:00:00,16.5,77,88,20.4,3.1,0.01,1.53
2024-04-23 20:00:00,16.2,73,88,18.9,0.0,0.0,1.5
2024-04-23 21:00:00,16.1,71,89,18.8,0.0,0.0,1.5
2024-04-23 22:00:00,16.3,70,80,17.7,0.0,0.0,1.5
2024-04-23 23:00:00,17.3,66,44,12.6,0.0,0.0,0.78
2024-04-24 00:00:00,17.7,68,40,19.4,0.0,0.0,1.5
2024-04-24 01:00:00,19.5,64,88,21.6,0.0,0.0,1.62
2024-04-24 02:00:00,20.3,59,47,19.6,0.0,0.0,1.5
2024-04-24 03:00:00,20.9,50,15,20.9,0.0,0.0,1.57
2024-04-24 04:00:00,16.8,75,24,7.3,0.0,0.0,0.0
2024-04-24 05:00:00,15.5,79,1,3.3,0.0,0.0,0.0
2024-04-24 06:00:00,13.6,89,4,4.9,0.0,0.0,0.0
2024-04-24 07:00:00,13.9,89,23,5.7,15.7,0.05,0.0
2024-04-24 08:00:00,16.2,84,40,4.6,113.6,0.39,0.0
2024-04-24 09:00:00,18.5,84,24,1.8,224.7,0.77,0.0
2024-04-24 10:00:00,19.5,83,28,5.2,416.7,1.42,0.0
2024-04-24 11:00:00,20.2,84,15,8.7,582.8,1.6,0.0
2024-04-24 12:00:00,21.1,82,30,9.6,680.9,1.6,0.0
2024-04-24 13:00:00,22.3,74,28,8.7,693.4,1.6,0.0
2024-04-24 14:00:00,23.1,63,30,8.0,663.9,1.6,0.0
2024-04-24 15:00:00,23.5,58,31,7.9,538.0,1.6,0.0
2024-04-24 16:00:00,22.8,83,30,9.2,288.0,0.97,0.0
2024-04-24 17:00:00,22.4,90,30,3.4,174.1,0.58,0.0
2024-04-24 18:00:00,22.0,91,30,6.8,110.4,0.37,0.0
2024-04-24 19:00:00,20.6,81,30,10.5,22.4,0.08,0.15
2024-04-24 20:00:00,18.7,77,29,6.6,0.0,0.0,0.0
2024-04-24 21:00:00,18.4,75,27,1.8,0.0,0.0,0.0
2024-04-24 22:00:00,16.5,89,22,6.1,0.0,0.0,0.0
2024-04-24 23:00:00,15.7,91,26,5.6,0.0,0.0,0.0
2024-04-25 00:00:00,16.9,82,45,5.1,0.0,0.0,0.0
2024-04-25 01:00:00,15.7,87,32,6.0,0.0,0.0,0.0
2024-04-25 02:00:00,16.5,81,48,5.5,0.0,0.0,0.0
2024-04-25 03:00:00,17.4,75,47,3.6,0.0,0.0,0.0
2024-04-25 04:00:00,14.7,88,38,7.4,0.0,0.0,0.0
2024-04-25 05:00:00,15.0,88,50,4.1,0.0,0.0,0.0
2024-04-25 06:00:00,15.1,85,36,5.5,0.0,0.0,0.0
2024-04-25 07:00:00,15.9,83,31,5.6,4.5,0.02,0.0
2024-04-25 08:00:00,16.6,85,83,7.9,43.3,0.15,0.0
2024-04-25 09:00:00,17.2,84,67,6.2,74.8,0.26,0.0
2024-04-25 10:00:00,18.1,83,48,6.6,180.1,0.62,0.0
2024-04-25 11:00:00,19.2,80,34,5.8,345.6,1.19,0.0
2024-04-25 12:00:00,20.4,77,20,6.5,455.9,1.57,0.0
2024-04-25 13:00:00,20.8,75,52,7.6,589.2,1.6,0.0
2024-04-25 14:00:00,20.8,77,48,7.3,583.4,1.6,0.0
2024-04-25 15:00:00,21.2,74,63,6.3,386.6,1.33,0.0
2024-04-25 16:00:00,21.5,86,37,7.3,422.0,1.42,0.0
2024-04-25 17:00:00,21.2,93,20,4.8,317.9,01.05,0.0
2024-04-25 18:00:00,20.2,100,61,8.1,195.0,0.64,0.0
2024-04-25 19:00:00,17.3,96,65,13.0,37.6,0.13,0.9
2024-04-25 20:00:00,16.1,90,45,7.2,0.0,0.0,0.0
2024-04-25 21:00:00,16.1,89,49,6.2,0.0,0.0,0.0
2024-04-25 22:00:00,15.4,92,43,3.6,0.0,0.0,0.0
2024-04-25 23:00:00,14.5,96,56,8.4,0.0,0.0,0.0
2024-04-26 00:00:00,13.8,98,69,5.4,0.0,0.0,0.0
2024-04-26 01:00:00,13.7,98,70,9.1,0.0,0.0,0.0
2024-04-26 02:00:00,13.5,96,51,5.5,0.0,0.0,0.0
2024-04-26 03:00:00,14.2,87,9,9.5,0.0,0.0,0.0
2024-04-26 04:00:00,15.6,76,16,13.7,0.0,0.0,1.11
2024-04-26 05:00:00,14.7,83,1,11.5,0.0,0.0,0.45
2024-04-26 06:00:00,14.0,86,0,10.1,0.0,0.0,0.03
2024-04-26 07:00:00,14.3,86,0,8.9,20.1,0.07,0.0
2024-04-26 08:00:00,15.7,83,2,7.9,136.1,0.47,0.0
2024-04-26 09:00:00,16.5,79,68,8.7,302.1,01.05,0.0
2024-04-26 10:00:00,16.8,79,100,9.1,146.2,0.51,0.0
2024-04-26 11:00:00,16.7,79,100,11.1,76.4,0.27,0.33
2024-04-26 12:00:00,17.5,74,14,10.9,246.6,0.86,0.27
2024-04-26 13:00:00,18.3,68,28,10.0,540.6,1.6,0.0
2024-04-26 14:00:00,18.5,68,37,9.4,504.8,1.6,0.0
2024-04-26 15:00:00,18.6,65,59,9.3,398.1,1.41,0.0
